rec_num,time_log_seq,billable_flag
2021-007824VAR,5606953,N
2022-000194CWP,5608322,N
2022-000194CWP,5608323,N
2021-012572COA,5609675,N
2015-000937CWP,5609959,N
2010.0515CWP,5609961,N
2010.0515CWP,5609962,N
2022-000194CWP,5609971,N
2021-007709ENX,5612371,N
2015-000937CWP,5612987,N
2021-007709ENX,5613330,N
2019-012820AHB,5613564,N
2021-010017AHB,5613608,N
2019-022126COA-05,5614009,N
2021-010017AHB,5614295,N
2021-010355CUA,5614296,N
2021-010355CUA,5614385,N
2019-022126COA-05,5614444,N
2019-022126COA-05,5614445,N
2019-023623GPR,5615220,N
2019-023623GPR,5615222,N
2019-022126COA-05,5615497,N
2021-010355CUA,5615768,N
2021-010355CUA,5615873,N
2021-010355CUA,5615944,N
2021-010355CUA,5615966,N
2019-022126COA-05,5616077,N
2019-022126COA-05,5616762,N
2019-004935COA,5616763,N
2019-022126COA-05,5617417,N
2018-003036CWP,5617462,N
2021-010355CUA,5617595,N
2019-023623GPR,5617743,N
2019-023623GPR,5620035,N
2019-022126COA-05,5620198,N
2019-022126COA-05,5620199,N
2019-022126COA-05,5620200,N
2019-022126COA-05,5621451,N
2019-022126COA-05,5621452,N
2019-022126COA-05,5621682,N
2015-000937CWP,5622476,N
2018-011365DNX,5622856,N
2020-006283CUA,5622857,N
2019-022126COA-05,5623195,N
2019-022126COA-05,5623503,N
2019-022126COA-05,5623834,N
2015-000937CWP,5624202,N
2019-022126COA-05,5624904,N
2019-022126COA-04,5624912,N
2019-022126COA-05,5625095,N
2019-004935COA,5626480,N
2021-004659ENF,5626945,N
2021-010355CUA,5629107,N
2019-022126COA-05,5629222,N
2009.0159K,5631313,N
2009.0159K,5631314,N
2009.0159K,5631315,N
2017-011878PHA-06,5631393,N
2021-010195CUA,5631566,N
2021-010911VAR,5631870,N
2015-000937CWP,5633728,N
2019-022126COA-04,5634541,N
2018-015815AHB,5634905,N
2016-012709ENF,5635497,N
2018-015815AHB,5635506,N
2019-022126COA-04,5636220,N
2017-011878PHA-06,5636221,N
2019-022126COA-04,5636576,N
2019-022126COA-04,5637559,N
2018-015815AHB,5637967,N
2018-015815AHB,5638246,N
2018-015815AHB,5639311,N
2008.1327U,5639791,N
2018-015815AHB,5641106,N
2021-001922CUA,5641688,N
2021-001922CUA,5641866,N
2021-010355CUA,5641869,N
2022-003219PCA,5644400,N
2020-001410DNX,5645208,N
1996.771E,5645255,N
2017-011878OFA-03,5646599,N
2021-000438AHB,5647183,N
2022-001407CUA,5647214,N
2020-001410DNX,5647216,N
2017-005880MLS,5647575,N
2018-015815AHB,5647618,N
2013.1257U,5647895,N
2013.1257U,5648276,N
2022-003324COA-02,5648380,N
2018-015815AHB,5648534,N
2018-015815AHB,5648777,N
2018-015815AHB,5649113,N
2018-015815AHB,5649929,N
2017-011878OFA-03,5649981,N
2008.0014U,5651571,N
2015-000937CWP,5651625,N
2020-001410DNX,5651924,N
2020-001410DNX,5651925,N
2008.1327U,5651970,N
2018-006690MLS,5652395,N
2016-006192MLS,5652499,N
2013.1258U,5652607,N
2005.0302U,5652608,N
2013.1254U,5652784,N
2014.0719U,5652785,N
2005.0302U,5652825,N
2017-000060ENF,5653339,N
2022-000194CWP,5653379,N
2022-000194CWP,5653380,N
2005.0690U,5653544,N
2013.0582U,5653545,N
2017-011878OFA-03,5654106,N
2021-005342ENX,5654239,N
2021-005342ENX,5654240,N
2021-005342ENX,5654241,N
2007.1238E,5654365,N
2014.0719U,5654988,N
2022-000194CWP,5656011,N
2022-000194CWP,5656013,N
2022-000194CWP,5656024,N
2021-005342ENX,5656144,N
2019-006323MLS,5657395,N
2016-006192MLS,5657396,N
2018-015815AHB,5657406,N
2013.0575U,5657474,N
2022-000030CUA,5657485,N
2016-006192MLS,5658244,N
2019-006323MLS,5658247,N
2021-005342ENX,5659270,N
2021-005342ENX,5659271,N
2013.1254U,5659333,N
2014.0719U,5659374,N
2022-000194CWP,5660152,N
2022-000194CWP,5660153,N
2015-000937CWP,5660419,N
2015-000937CWP,5660420,N
2015-000937CWP,5660421,N
2007.1238E,5660908,N
2007.1238E,5661727,N
2008.1327U,5661888,N
2022-000194CWP,5662097,N
2017-005880MLS,5663430,N
2022-000194CWP,5664416,N
2022-000194CWP,5664417,N
2021-005342ENX,5664478,N
2021-005342ENX,5664629,N
2005.0690U,5666077,N
2013.0582U,5666078,N
2017-011878OFA-03,5667052,N
2017-011878OFA-03,5667502,N
2015-012491CUA,5670945,N
2019-016230CWP,5672157,N
2019-011944OFA,5672438,N
2019-011944OFA,5672439,N
2019-011944OFA,5672780,N
2007.1238E,5673334,N
2007.1238E,5673335,N
2017-011878OFA-03,5673808,N
2015-012491CUA,5674669,N
2022-004128CUA,5674702,N
2022-004128CUA,5674924,N
2020-005514CUA,5675337,N
2019-022126COA-05,5675980,N
2019-022126COA-05,5676153,N
2020-003042AHB,5677211,N
2017-011878PHA-06,5679762,N
2015-014170COA-02,5680011,N
2005.0912E_3,5682700,N
2015-014170COA-02,5684791,N
2005.0912E_3,5685018,N
2017-016083AHB,5685809,N
2020-009076COA,5686301,N
2017-016083AHB,5686726,N
20093461CWP,5687485,N
2022-009347CUA,5687802,N
2017-016083AHB,5688331,N
2017-016083AHB,5688821,N
2020-000221PTA,5689175,N
2022-001407CUA,5689677,N
2022-009347CUA,5690168,N
2022-001407CUA,5690232,N
2022-001407CUA,5690351,N
2022-000194CWP,5691049,N
2022-001407CUA,5691444,N
2022-001407CUA,5691877,N
2015-014170COA,5693518,N
2022-001407CUA,5694025,N
2022-001407CUA,5694026,N
2022-001407CUA,5695096,N
2022-009347CUA,5695715,N
2017-014849CUA,5696299,N
2015-000937CWP,5696480,N
2016-006860AHB,5697236,N
2021-007313MAP,5697237,N
2017-016083AHB,5697738,N
2010.0305DVA-04,5699188,N
2010.0305DVA-03,5699189,N
2017-007630ENF,5699765,N
2020-000221PTA-02,5701830,N
2020-004414CUA,5704168,N
2022-002946CUA,5705665,N
2015-012491CUA,5706132,N
2019-020031CUA,5706227,N
2017-016083AHB,5706302,N
2017-016083AHB,5706303,N
2022-001407CUA,5706306,N
2018-003586ENF,5707265,N
2020-001410DNX,5707519,N
2017-011878PHA-09,5707773,N
2022-000194CWP,5709200,N
2022-000194CWP,5709201,N
2022-000194CWP,5709202,N
2022-000194CWP,5709203,N
2022-000194CWP,5709264,N
2022-000194CWP,5709265,N
2022-000194CWP,5709266,N
2022-000194CWP,5709267,N
2022-000194CWP,5709268,N
2022-000194CWP,5709269,N
2022-000194CWP,5709270,N
2022-000194CWP,5709271,N
2022-000194CWP,5709272,N
2022-000194CWP,5709273,N
2022-000194CWP,5709274,N
2022-000194CWP,5709275,N
2022-000194CWP,5709276,N
2022-000194CWP,5709277,N
2022-000194CWP,5709278,N
2022-000194CWP,5709280,N
2022-000194CWP,5709282,N
2022-000194CWP,5709283,N
2022-000194CWP,5709284,N
2022-000194CWP,5709285,N
2022-000194CWP,5709286,N
2022-000194CWP,5709287,N
2022-000194CWP,5709288,N
2022-000194CWP,5709289,N
2022-000194CWP,5709290,N
2022-000194CWP,5709291,N
2022-000194CWP,5709292,N
2022-000194CWP,5709293,N
2022-000194CWP,5709304,N
2022-000194CWP,5709305,N
2022-000194CWP,5709309,N
2022-000194CWP,5709310,N
2022-000194CWP,5709311,N
2022-000194CWP,5709312,N
2022-000194CWP,5709313,N
2022-000194CWP,5709314,N
2022-000194CWP,5709315,N
2022-000194CWP,5709316,N
2022-000194CWP,5709317,N
2019-003978VAR,5709716,N
2007.0815E,5710505,N
2022-001112ENF,5711709,N
2021-007313MAP,5711789,N
2022-005541CUA,5712001,N
2019-000499PRJ,5712885,N
2019-000499PRJ,5712886,N
2019-000499PRJ,5712887,N
2019-000499PRJ,5712888,N
2020-009145PRJ,5713029,N
2021-007966PRJ,5713033,N
2019-021884PRJ,5713034,N
2021-003010PRJ,5713189,N
2021-003010PRJ,5713190,N
2021-003010PRJ,5713192,N
2021-003010PRJ,5713193,N
2017-014214PRJ,5713199,N
2021-003010PRJ,5713215,N
2021-003010PRJ,5713217,N
2021-003010PRJ,5713220,N
2021-003010PRJ,5713225,N
2021-003010PRJ,5713231,N
2021-003010PRJ,5713274,N
2021-003010PRJ,5713275,N
2021-003010PRJ,5713280,N
2021-003010PRJ,5713282,N
2021-003010PRJ,5713294,N
2021-003010PRJ,5713295,N
2021-003010PRJ,5713299,N
2021-003010PRJ,5713334,N
2021-003010PRJ,5713335,N
2021-003010PRJ,5713338,N
2021-003010PRJ,5713342,N
2021-003010PRJ,5713343,N
2021-003010PRJ,5713354,N
2021-003010PRJ,5713357,N
2015-004568PRJ,5713471,N
2015-004568PRJ,5713472,N
2015-004568PRJ,5713473,N
2015-004568PRJ,5713474,N
2015-004568PRJ,5713475,N
2015-004568PRJ,5713476,N
2015-004568PRJ,5713477,N
2015-004568PRJ,5713478,N
2022-012441PRJ,5713658,N
2015-011211PRJ,5713661,N
2015-003310PRJ,5713671,N
2020-004414CUA,5713808,N
2020-009836PRJ,5713818,N
2020-008959PRJ,5713849,N
2022-002628PRJ,5713875,N
2022-001240PRJ,5713977,N
2022-000749PRJ,5714055,N
2021-011557PRJ,5714064,N
2022-001503PRJ,5714094,N
2021-013057PRJ,5714121,N
2020-010141PRJ,5714194,N
2020-010642PRJ,5714195,N
2022-005175PRJ,5714196,N
2022-001240PRJ,5714280,N
2019-000499PRJ,5714338,N
2019-000499PRJ,5714339,N
2022-005541CUA,5714369,N
2019-020740PRJ,5714547,N
2022-006296PRJ,5714605,N
2019-021884PRJ,5714609,N
2019-020938PRJ,5714669,N
2019-021884PRJ,5714695,N
2015-001033PRJ,5714774,N
2021-010811PRJ,5714848,N
2022-002628PRJ,5714849,N
2021-003010PRJ,5714979,N
2021-003010PRJ,5714993,N
2021-003010PRJ,5715005,N
2021-003010PRJ,5715008,N
2021-003010PRJ,5715009,N
2021-009469PRJ,5715107,N
2021-000229PRJ,5715112,N
2022-005062PRJ,5715254,N
2021-003010PRJ,5715651,N
2021-003010PRJ,5715704,N
2021-003010PRJ,5715705,N
2021-012183PRJ,5715715,N
2020-007074PRJ,5715717,N
2020-010141PRJ,5715807,N
2020-010642PRJ,5715809,N
2018-010825PRJ,5715912,N
2022-002711PRJ,5716105,N
2018-011249PRJ,5716320,N
2020-010642PRJ,5716360,N
2022-008834PRJ,5716364,N
2021-005938CUA,5716452,N
2022-000388PRJ,5716461,N
2015-001033PRJ,5716594,N
2022-006214PRJ,5716604,N
2022-006214PRJ,5716605,N
2022-003481PRJ,5716609,N
2022-007008PRJ,5716674,N
2022-002354PRJ,5716821,N
2022-005175PRJ,5716882,N
2019-000499PRJ,5717001,N
2022-001502PRJ,5717112,N
2022-009171PRJ,5717135,N
2022-009171PRJ,5717136,N
2021-005814PRJ,5717137,N
2021-005814PRJ,5717138,N
2022-002084PRJ,5717234,N
2022-009016PRJ,5717263,N
2022-009171PRJ,5717431,N
2020-010870PRJ,5717609,N
2020-010870PRJ,5717610,N
2022-005330PRJ,5717866,N
2020-009141PRJ,5717893,N
2022-001814PRJ,5717927,N
2022-005724PRJ,5717970,N
2021-008156PRJ,5718244,N
2021-005830PRJ,5718361,N
2021-005830PRJ,5718363,N
2020-009141PRJ,5718403,N
2022-009254PRJ,5718420,N
2016-014802SHD,5718460,N
2018-001122PRJ,5718488,N
2021-001576PRJ,5718534,N
2021-004677PRJ,5718654,N
2021-012339PRJ,5718817,N
2022-008906GPR,5720646,N
20133635CWP,5721549,N
20133635CWP,5721550,N
20133635CWP,5722100,N
20133635CWP,5722101,N
2017-011878PHA-09,5722487,N
2017-016083AHB,5723086,N
2016-006181MLS,5723177,N
2014.0746U,5723178,N
2020-001410DNX,5723669,N
2022-005675COA,5724031,N
2022-005675CUA,5724032,N
2022-005675COA,5724939,N
2022-005675CUA,5724941,N
2022-005675CUA,5725460,N
2022-005675COA,5725461,N
2017-014833CUA,5725907,N
2022-005675CUA,5726529,N
2022-005675COA,5726531,N
2021-007109CUA,5726544,N
2021-007109CUA,5726545,N
2017-011878PHA-09,5726806,N
20133635CWP,5727000,N
20133635CWP,5727001,N
20133635CWP,5727002,N
20133635CWP,5727087,N
20133635CWP,5727088,N
20133635CWP,5727089,N
20133635CWP,5727090,N
20133635CWP,5727091,N
2015-012491CUA,5727092,N
2015-012491CUA,5727093,N
2017-014833DNX,5727286,N
2017-014833CUA,5728898,N
2017-014833CUA,5728901,N
20133635CWP,5729214,N
20133635CWP,5729215,N
20133635CWP,5729216,N
20133635CWP,5729217,N
20133635CWP,5729602,N
20133635CWP,5729603,N
20133635CWP,5729664,N
20133635CWP,5729665,N
20133635CWP,5729666,N
2017-014833DNX,5729769,N
2022-000908VAR,5730304,N
2017-014833DNX,5732110,N
2017-011878PHA-09,5732540,N
2022-000194CWP,5732767,N
2022-000194CWP,5732768,N
2022-000194CWP,5732769,N
2022-000194CWP,5732770,N
2022-000194CWP,5732771,N
2022-000194CWP,5732772,N
2022-000194CWP,5732773,N
2022-000194CWP,5732784,N
2022-000194CWP,5732785,N
2022-000194CWP,5732786,N
2022-000194CWP,5732787,N
20133635CWP,5734367,N
2022-011241CUA,5735984,N
2022-011241CUA,5735985,N
2017-014833DNX,5736580,N
20133635CWP,5738322,N
2017-011878PHA-09,5739439,N
2017-011878PHA-09,5740204,N
2015-000937CWP,5743400,N
2015-000937CWP,5743401,N
2015-000937CWP,5743402,N
2015-000937CWP,5746544,N
2020-010702CWP,5749648,N
2019-020031CUA,5750179,N
2020-010702CWP,5750265,N
2022-011241CUA,5751295,N
2022-011241CUA,5751394,N
2014-000557CUA,5751700,N
2020-010702CWP,5752312,N
2012.0153E,5752811,N
2020-010702CWP,5754142,N
2018-014721CUA,5754989,N
2015-000940MAP-02,5755218,N
2020-010702CWP,5755800,N
2018-006584VAR,5756359,N
2015-000937CWP,5756441,N
2018-006584VAR,5756988,N
2018-006584VAR,5757309,N
2022-002751VAR,5757685,N
2015-000937CWP,5758455,N
2022-008138VAR,5760053,N
2015-000937CWP,5761531,N
2013.0576U,5763008,N
2015-000937CWP,5764469,N
2017-000060ENF,5765645,N
2007.1238E,5766675,N
2007.1238E,5767055,N
2021-005020VAR,5767606,N
2007.1238E,5768826,N
20133635CWP,5769420,N
2007.1238E,5769827,N
2007.1238E,5771977,N
2023-001397CUA,5772458,N
2022-000194CWP,5773150,N
2022-000194CWP,5773151,N
2022-000194CWP,5773153,N
2022-000194CWP,5773154,N
2022-000194CWP,5773156,N
2022-000194CWP,5773157,N
2022-000194CWP,5773158,N
2022-000194CWP,5773159,N
2022-000194CWP,5773160,N
2022-000194CWP,5773161,N
2022-000194CWP,5773162,N
2022-000194CWP,5773163,N
2022-000194CWP,5773164,N
2022-000194CWP,5773165,N
2022-000194CWP,5773166,N
2022-000194CWP,5773167,N
2022-000194CWP,5773168,N
2022-000194CWP,5773169,N
2022-000194CWP,5773170,N
2022-004379VAR,5774763,N
2019-014314CUA,5776084,N
2015-000937CWP,5776092,N
2023-001809VAR,5777079,N
2023-001809VAR,5777081,N
2022-000194CWP,5778082,N
2022-000194CWP,5778083,N
2022-000194CWP,5778104,N
2020-010702CWP,5778105,N
2020-010702CWP,5778108,N
20133635CWP,5778183,N
2019-004772CUA,5779759,N
2020-010702CWP,5780374,N
2021-007824PRJ,5780403,N
2021-011346PRJ,5780515,N
2021-003010PRJ,5780548,N
2021-003010PRJ,5780549,N
2021-003010PRJ,5780552,N
2021-003010PRJ,5780564,N
2022-010745PRJ,5780697,N
2019-000499PRJ,5780747,N
2013.133,5780751,N
2022-010700PRJ,5780850,N
2023-008196CUA,5780860,N
2023-008196CUA,5780861,N
2021-011346PRJ,5780954,N
2015-014740PRJ,5780955,N
2022-001562PRJ,5781226,N
2022-008873PRJ,5781282,N
2017-011878PHA-05,5781296,N
2022-008873PRJ,5781350,N
2022-003819PRJ,5781540,N
2019-022839PRJ,5781595,N
2021-010230PRJ,5781612,N
2022-010700PRJ,5781678,N
2015-014740PRJ,5781822,N
2021-011346PRJ,5781823,N
2021-003010PRJ,5782024,N
2021-003010PRJ,5782026,N
2021-003010PRJ,5782028,N
2021-003010PRJ,5782030,N
2020-006685PRJ,5782082,N
2020-006466PRJ,5782305,N
2019-021884PRJ,5782338,N
2019-021884PRJ,5782339,N
2021-013003PRJ,5782367,N
2022-006498PRJ,5782380,N
2019-000499PRJ,5782424,N
2019-000499PRJ,5782425,N
2019-000499PRJ,5782426,N
2022-007356PRJ,5782557,N
2020-010702CWP,5782563,N
2020-010702CWP,5782584,N
2022-008873PRJ,5782613,N
2016-011952PRJ,5782805,N
2023-006024PRJ,5782806,N
2023-002793PRJ,5782995,N
2022-008611PRJ,5783037,N
2021-008884PRJ,5783038,N
2022-010633PRJ,5783063,N
2021-008599PRJ,5783077,N
2018-003414PRJ,5783184,N
2023-001809PRJ,5783186,N
2023-000848VAR,5783251,N
2022-012867PRJ,5783432,N
2021-000947PRJ,5783488,N
2017-013473PRJ,5783552,N
2018-002665PRJ,5783609,N
2020-004817PRJ,5783623,N
2022-001879PRJ,5783699,N
2020-006685PRJ,5783701,N
2022-002084PRJ,5783749,N
2021-005020VAR,5783760,N
2023-001665PRJ,5783806,N
2022-003055PRJ,5783853,N
2021-007345PRJ,5784003,N
2019-002658PRJ,5784106,N
2022-011490ENX,5784132,N
2022-011490ENX,5784133,N
2020-005012PRJ,5784182,N
2015-001033PRJ,5784194,N
2023-008826GPR,5784230,N
2021-005053PRJ,5784249,N
2022-004379PRJ,5784334,N
2022-010502PRJ,5784335,N
2022-006498PRJ,5784450,N
2022-002962PRJ,5784466,N
2022-006498PRJ,5784506,N
2020-001009PRJ,5784532,N
2021-003010PRJ,5784732,N
2020-006466PRJ,5784788,N
2021-003010PRJ,5784814,N
2021-003010PRJ,5784816,N
2021-003010PRJ,5784818,N
2022-008138PRJ,5784954,N
2020-010702CWP,5784985,N
2020-010702CWP,5784987,N
2020-010702CWP,5784990,N
2022-008138PRJ,5785039,N
2022-002942PRJ,5785143,N
2020-009808PRJ,5785146,N
2022-008611PRJ,5785155,N
2022-008611PRJ,5785156,N
2021-012006PRJ,5785209,N
2022-004862PRJ,5785211,N
2022-012296PRJ,5785321,N
2017-016385PRJ,5785399,N
2022-010363PRJ,5785610,N
2022-004862PRJ,5785758,N
2021-008884PRJ,5785775,N
2023-002563PRJ,5785783,N
2023-002558PRJ,5785809,N
2017-015116PRJ,5785846,N
2022-007015PRJ,5785847,N
2021-007824PRJ,5785949,N
2022-001879PRJ,5786129,N
2020-005012PRJ,5786356,N
2020-005012PRJ,5786357,N
2023-002702PRJ,5786370,N
2021-005404PRJ,5786395,N
2023-004537PRJ,5786411,N
2021-007345PRJ,5786413,N
2021-000947PRJ,5786483,N
2021-003010PRJ,5786514,N
2021-003010PRJ,5786515,N
2021-003010PRJ,5786518,N
2022-003819PRJ,5786531,N
2023-005805PRJ,5786588,N
2023-001900PRJ,5786615,N
2021-009419PRJ,5786619,N
2021-006750PRJ,5786629,N
2023-007148PRJ,5786630,N
2020-010702CWP,5786631,N
2020-010702CWP,5786632,N
2020-010702CWP,5786633,N
2018-009413PRJ,5786639,N
2022-010670PRJ,5786641,N
2017-015116PRJ,5786643,N
2023-002305PRJ,5786731,N
2019-021884PRJ,5786741,N
2023-007669PRJ,5786773,N
2023-005805PRJ,5786784,N
2022-006498PRJ,5786820,N
2020-003042PRJ,5786918,N
2017-001456PRJ,5787049,N
2020-010702CWP,5787055,N
2022-010737PRJ,5787234,N
2019-019901CUA,5787300,N
2022-004379PRJ,5787362,N
2023-002305PRJ,5787379,N
2022-007422PRJ,5787438,N
2022-008611PRJ,5787517,N
2022-008611PRJ,5787518,N
2022-008611PRJ,5787519,N
2021-004422PRJ,5787586,N
2023-000070PRJ,5787778,N
2021-009024PRJ,5787907,N
2022-004379PRJ,5787951,N
2015-014740PRJ,5787988,N
2023-004305PRJ,5787989,N
2023-001765PRJ,5788169,N
2023-002305PRJ,5788184,N
2021-003762ENX,5788198,N
2021-000947PRJ,5788374,N
2022-008640PRJ,5788385,N
2023-005374PRJ,5788418,N
2023-000819PRJ,5788615,N
2022-001805PRJ,5788616,N
2022-000194CWP,5788735,N
2022-000194CWP,5788736,N
2022-000194CWP,5788737,N
2022-000194CWP,5788738,N
2022-000194CWP,5788739,N
2022-000194CWP,5788740,N
2022-000194CWP,5788741,N
2022-000194CWP,5788742,N
2022-007356PRJ,5788774,N
2022-007356PRJ,5788778,N
2022-005675PRJ,5788787,N
2021-003010PRJ,5788884,N
2021-003010PRJ,5788885,N
2021-003010PRJ,5788888,N
2021-003010PRJ,5788891,N
2022-012111PRJ,5788949,N
2021-007247PRJ,5789076,N
2022-005335PRJ,5789150,N
2022-005335PRJ,5789151,N
2021-005354PRJ,5789152,N
2022-013048PRJ,5789261,N
2023-004896PRJ,5789415,N
2021-000947PRJ,5789462,N
20133635CWP,5789490,N
2015-012490ENX-02,5789626,N
2021-008946PRJ,5789685,N
2022-000644PRJ,5789686,N
2022-005675PRJ,5789743,N
2021-011486PRJ,5789820,N
2021-011486PRJ,5789821,N
2021-004422PRJ,5789825,N
2020-002938PRJ,5789865,N
2019-019901CUA,5789889,N
2018-012920VAR,5789914,N
2022-010670PRJ,5790009,N
2021-007247PRJ,5790052,N
2020-000113PRJ,5790054,N
2018-016359PRJ,5790128,N
2022-004944PRJ,5790129,N
2015-014740PRJ,5790130,N
2020-002938PRJ,5790213,N
2021-001544PRJ,5790228,N
2020-011542PRJ,5790255,N
2017-013784PRJ,5790256,N
2021-009024PRJ,5790257,N
2023-001076PRJ,5790376,N
2018-012920VAR,5790405,N
2021-009122PRJ,5790420,N
2022-008873PRJ,5790509,N
2021-003010PRJ,5790908,N
2021-000947PRJ,5790934,N
2021-003010PRJ,5790966,N
2021-003010PRJ,5790967,N
2023-000041PRJ,5791046,N
2023-004054PRJ,5791063,N
2019-020860PRJ,5791075,N
2019-020860PRJ,5791076,N
2018-009733PRJ,5791087,N
2018-009733PRJ,5791088,N
2018-009733PRJ,5791089,N
2018-009733PRJ,5791090,N
2023-004054PRJ,5791158,N
2022-007356PRJ,5791191,N
2022-005675PRJ,5791265,N
1986.638E,5791286,N
1986.638E,5791287,N
2015-014740PRJ,5791311,N
2015-000937CWP,5791392,N
2022-008873PRJ,5791404,N
2018-009733PRJ,5791427,N
2020-010702CWP,5791433,N
2020-010702CWP,5791585,N
2020-010702CWP,5791587,N
2020-010702CWP,5791588,N
2021-005354PRJ,5791624,N
2021-005354PRJ,5791625,N
2018-007777PRJ,5791879,N
2018-007777PRJ,5791880,N
2021-011486PRJ,5791881,N
2022-008611PRJ,5791904,N
2022-008611PRJ,5791905,N
2020-009808PRJ,5791906,N
2020-009808PRJ,5791907,N
2017-011878PHA-05,5791972,N
2018-012920VAR,5791977,N
2023-001420PRJ,5791989,N
2015-014740PRJ,5791992,N
2022-012300PRJ,5792039,N
2021-000947PRJ,5792073,N
2022-000220PRJ,5792094,N
2021-012809PRJ,5792095,N
2020-008014PRJ,5792300,N
2023-001420PRJ,5792341,N
2021-002124PRJ,5792342,N
2019-022641PRJ,5792343,N
2021-000947PRJ,5792399,N
2021-003987PRJ,5792414,N
2021-010064PRJ,5792415,N
2021-005053PRJ,5792437,N
2021-004703PRJ,5792512,N
2021-004066PRJ,5792525,N
2023-006512PRJ,5792540,N
2020-007952PRJ,5792626,N
2021-000947PRJ,5792713,N
2021-005354PRJ,5792745,N
2021-007247PRJ,5792759,N
2023-006512PRJ,5792787,N
2015-000937CWP,5792788,N
2022-000220PRJ,5792802,N
2021-008438PRJ,5792814,N
2019-005566PRJ,5792981,N
2021-007247PRJ,5792990,N
2020-000113PRJ,5793164,N
2020-000113PRJ,5793165,N
2020-000113PRJ,5793166,N
2021-010066PRJ,5793257,N
2021-000947PRJ,5793271,N
2022-003414PRJ,5793439,N
2021-010066PRJ,5793443,N
2018-009988CWP,5793474,N
2021-005053PRJ,5793500,N
2022-005559PRJ,5793528,N
2021-005354PRJ,5793529,N
2022-007356PRJ,5793536,N
2015-014740PRJ,5793556,N
2018-009988CWP,5793565,N
2018-009988CWP,5793566,N
2019-021884PRJ,5793631,N
2019-021884PRJ,5793632,N
2019-021884PRJ,5793633,N
2021-000947PRJ,5793645,N
2023-005619PRJ,5793713,N
2023-008318PRJ,5793759,N
1986.638E,5793769,N
1986.638E,5793770,N
2022-004379PRJ,5793774,N
2022-008360PRJ,5793778,N
2023-005619PRJ,5793804,N
2023-005619PRJ,5793805,N
2022-005675PRJ,5793834,N
